id,sku,name,category,description,zone,section,position,inventoriable,stock_on_hand,stock_on_order,total_purchased,tracking_unit,purchase_unit,purchase_to_tracking_conversion,stock_status,state,unit_cost,actual_unit_cost,low_stock_limit,currency,starting_quantity,starting_unit_price,preferred_vendor,last_stocktake,Created At,Updated At
21558627,631,"Salt (Rock, Coarse) K3.2-1.5",,"","","","",yes,20295.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,25000.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558345,333b,Apple Vinegar,,"","","","",yes,-3891.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,10500.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558327,327,rPet Deli Container 16oz,,"","","","",yes,0.0,0.0,0.0,item,item,1.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-08-12 13:33:18 +0100
21558504,530,rPet Lid,,"","","","",yes,0.0,0.0,0.0,item,item,1.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-08-12 13:32:44 +0100
21558462,399,Erythritol,,"","","","",yes,36914.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.00275,0.00275,0.0,GBP,48000.0,0.00275,"","",2026-07-17 14:30:51 +0100,2026-08-12 10:14:44 +0100
21558243,294,Pumpkin Seed,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558507,531,Orange Marmalade,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558414,357,Orange Juice,,"","","","",yes,31000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,31000.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558018,126,Gluten Free Baking Powder,,"","","","",yes,3000.0,0.0,3000.0,g,kg,1000.0,In Stock,active,0.00625,0.00612,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:47 +0100,2026-08-11 12:00:34 +0100
21558420,359,Coconut Flour,,"","","","",yes,16000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,16000.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558384,348,Oranges (Fresh),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558594,608,Banana (Fresh),,"","","","",yes,1823.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,56050.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21557832,041,Milk Powder,,"","","","",yes,41478.88985,0.0,25000.0,g,kg,1000.0,In Stock,active,0.00152,0.00152,0.0,GBP,25000.0,0.0,S. Hukin,"",2026-07-17 14:30:45 +0100,2026-08-11 12:15:00 +0100
21557991,109,Parsley (Fresh),,"","","","",yes,-282.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:47 +0100,2026-07-17 14:30:47 +0100
21558120,237,"Leek (White, Sliced, Frozen)",,"","","","",yes,-19371.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21557685,001,Biscuit Crumbs,,"","","","",yes,5638.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,7200.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
21557751,016,Sugar (Dark Brown),,"","","","",yes,34004.0,0.0,25000.0,g,kg,1000.0,In Stock,active,0.00066,0.00066,0.0,GBP,10000.0,0.0,S. Hukin,"",2026-07-17 14:30:45 +0100,2026-08-11 12:31:36 +0100
21558060,211,Clotted Cream,,"","","","",yes,-6481.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:47 +0100,2026-07-17 14:30:47 +0100
21558171,253,"Cod Meat (Raw, Frozen)",,"","","","",yes,-17756.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558180,257,"Raw Sea bass (filleted, cleaned)",,"","","","",yes,-6376.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21557940,079,Baking Powder,,"","","","",yes,-358.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.002,0.002,0.0,GBP,0.0,0.002,"","",2026-07-17 14:30:46 +0100,2026-08-11 12:01:08 +0100
21558483,411,Blueberries (Frozen),,"","","","",yes,-7540.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21557823,038,Aytac Extra Flour,,"","","","",yes,669925.32245,0.0,0.0,g,kg,1000.0,In Stock,active,0.00093,0.00093,0.0,GBP,700000.0,0.00093,"","",2026-07-17 14:30:45 +0100,2026-07-20 16:14:32 +0100
21557778,024,Yeast (Fresh),,"","","","",yes,8975.30145,0.0,8000.0,g,kg,1000.0,In Stock,active,0.00108,0.00108,0.0,GBP,11000.0,0.0,S. Hukin,"",2026-07-17 14:30:45 +0100,2026-08-11 12:31:26 +0100
21557958,098,Cake Flour (Tortowa),,"","","","",yes,258889.4384,0.0,0.0,g,kg,1000.0,In Stock,active,0.00095,0.00095,0.0,GBP,304000.0,0.00095,"","",2026-07-17 14:30:46 +0100,2026-07-20 16:14:32 +0100
21558219,274,Brown Pie Case,,"","","","",yes,43834.0,0.0,0.0,item,box,1500.0,In Stock,active,0.04,0.04,0.0,GBP,46500.0,0.04,"","",2026-07-17 14:30:49 +0100,2026-07-20 14:44:58 +0100
21557853,048,Potato Flakes,,"","","","",yes,23952.7,0.0,0.0,g,kg,1000.0,In Stock,active,0.00264,0.00264,0.0,GBP,25000.0,0.00264,"","",2026-07-17 14:30:46 +0100,2026-07-20 16:14:32 +0100
21557760,020,Dry Veg. Mix Knorr,,"","","","",yes,859.5,0.0,0.0,g,kg,1000.0,In Stock,active,0.01769,0.01769,0.0,GBP,2925.0,0.01769,"","",2026-07-17 14:30:45 +0100,2026-07-20 15:29:58 +0100
21557862,051,Red Chili Pepper Flakes,,"","","","",yes,3085.0,0.0,3000.0,g,kg,1000.0,In Stock,active,0.01062,0.01062,0.0,GBP,200.0,0.0,"","",2026-07-17 14:30:46 +0100,2026-08-11 12:31:25 +0100
21557829,040,Mayonnaise,,"","","","",yes,31294.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.00219,0.00219,0.0,GBP,36000.0,0.00219,"","",2026-07-17 14:30:45 +0100,2026-07-20 16:14:32 +0100
21557976,105,Paprika (Smoked),,"","","","",yes,2684.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.01201,0.01201,0.0,GBP,3000.0,0.01201,"","",2026-07-17 14:30:47 +0100,2026-07-22 11:36:30 +0100
21557712,006,Butter (Salted),,"","","","",yes,17116.75073,0.0,20000.0,g,kg,1000.0,In Stock,active,0.00253,0.00253,0.0,GBP,12750.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-20 14:44:59 +0100
21558006,116,Flora Buttery (Spreadable Margarine),,"","","","",yes,13233.27029,0.0,0.0,g,kg,1000.0,In Stock,active,0.00299,0.00299,0.0,GBP,20000.0,0.00299,"","",2026-07-17 14:30:47 +0100,2026-07-20 16:14:32 +0100
21557964,102,Bicarbonate Of Soda,,"","","","",yes,4642.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.00103,0.00103,0.0,GBP,5000.0,0.00103,"","",2026-07-17 14:30:47 +0100,2026-08-11 12:01:08 +0100
21558015,125,Self Raising Flour,,"","","","",yes,6570.0,0.0,0.0,g,kg,920.0,In Stock,active,0.00051,0.00051,0.0,GBP,16000.0,0.00051,"","",2026-07-17 14:30:47 +0100,2026-08-11 12:01:08 +0100
21557988,108,"Black Pepper (Ground, Fine)",,"","","","",yes,1757.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.01099,0.01099,0.0,GBP,1900.0,0.01099,"","",2026-07-17 14:30:47 +0100,2026-07-20 16:14:32 +0100
21557757,019,Parsley (Dried),,"","","","",yes,1951.4,0.0,0.0,g,kg,1000.0,In Stock,active,0.0125,0.0125,0.0,GBP,2500.0,0.0125,"","",2026-07-17 14:30:45 +0100,2026-07-20 16:14:31 +0100
21558357,337,Wholemeal Wheat Flour,,"","","","",yes,38652.74595,0.0,16000.0,g,kg,1000.0,In Stock,active,0.00082,0.00082,0.0,GBP,32000.0,0.00081,S.Hukins,"",2026-07-17 14:30:50 +0100,2026-08-11 13:00:35 +0100
21558087,222,Yeast (Dry),,"","","","",yes,1256.6919,0.0,0.0,g,kg,1000.0,In Stock,active,0.0064,0.0064,0.0,GBP,1500.0,0.0064,"","",2026-07-17 14:30:48 +0100,2026-08-11 13:00:35 +0100
21558456,397,Softgrain Seed Mix,,"","","","",yes,19587.14595,0.0,25000.0,g,kg,1000.0,In Stock,active,0.00314,0.00314,0.0,GBP,2000.0,0.0,S. Hukin,"",2026-07-17 14:30:51 +0100,2026-08-11 13:01:04 +0100
21558381,347,Sunflower Seeds,,"","","","",yes,8383.54595,0.0,0.0,g,kg,1000.0,In Stock,active,0.00147,0.00147,0.0,GBP,10700.0,0.00147,"","",2026-07-17 14:30:50 +0100,2026-08-11 13:00:35 +0100
21558702,950,Oats,,"","","","",yes,46988.81081,0.0,25000.0,g,kg,1000.0,In Stock,active,0.00057,0.00057,0.0,GBP,25000.0,0.00059,"","",2026-07-17 14:30:53 +0100,2026-08-11 13:01:04 +0100
21558075,216,Dark Malt Flour (Barley),,"","","","",yes,14165.83784,0.0,0.0,g,kg,1000.0,In Stock,active,0.00244,0.00244,0.0,GBP,16800.0,0.00244,"","",2026-07-17 14:30:47 +0100,2026-08-11 13:00:35 +0100
21557994,110,Orange Juice Drink,,"","","","",yes,1940.54054,0.0,0.0,g,kg,1000.0,In Stock,active,0.00083,0.00083,0.0,GBP,13000.0,0.00083,"","",2026-07-17 14:30:47 +0100,2026-08-11 13:00:35 +0100
21558294,314,White Cabbage (Head),,"","","","",yes,13400.0,0.0,25000.0,g,kg,1000.0,In Stock,active,0.00056,0.00056,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-08-11 12:59:34 +0100
21558351,335,Beetroot (Fresh),,"","","","",yes,16800.0,0.0,40000.0,g,kg,1000.0,In Stock,active,0.0007,0.0007,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-08-11 12:59:34 +0100
21557709,005,Bread Flour (Rising Sun),,"","","","",yes,41705.83487,0.0,80000.0,g,kg,1000.0,In Stock,active,0.00043,0.00043,0.0,GBP,64000.0,0.0,S. Hukin,"",2026-07-17 14:30:44 +0100,2026-07-20 14:44:59 +0100
21557787,027,Golden Syrup,,"","","","",yes,2684.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.00191,0.00191,0.0,GBP,3000.0,0.00191,"","",2026-07-17 14:30:45 +0100,2026-08-11 13:32:21 +0100
21557928,070,Wholemeal Dark Rye Flour,,"","","","",yes,85133.8,0.0,48000.0,g,kg,1000.0,In Stock,active,0.00093,0.00093,0.0,GBP,48000.0,0.00093,S.Hukins,"",2026-07-17 14:30:46 +0100,2026-08-05 12:50:33 +0100
21558033,201,Black Treacle,,"","","","",yes,59561.70812,0.0,25000.0,g,kg,1000.0,In Stock,active,0.00161,0.00161,0.0,GBP,46800.0,0.00161,S.Hukins,"",2026-07-17 14:30:47 +0100,2026-08-05 12:50:33 +0100
21558369,341,Ricotta,,"","","","",yes,-7215.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21557688,002,Chorizo (Chopped),,"","","","",yes,-2525.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,1500.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
21557856,049,Skinless Boneless Chicken Thighs (Raw),,"","","","",yes,-36732.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:46 +0100,2026-07-17 14:30:46 +0100
21558303,318,Chicken Stock,,"","","","",yes,-897.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21557892,059,Strong Flour (Super Snow White),,"","","","",yes,343.8884,0.0,48000.0,g,kg,1000.0,In Stock,active,0.00081,0.00081,0.0,GBP,15000.0,0.00081,S.Hukins,"",2026-07-17 14:30:46 +0100,2026-08-05 12:50:33 +0100
21557739,012,Chorizo Stick,,"","","","",yes,-5468.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:45 +0100,2026-07-17 14:30:45 +0100
21557826,039,Mascarpone,,"","","","",yes,-11311.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.00594,0.00594,0.0,GBP,24000.0,0.00594,"","",2026-07-17 14:30:45 +0100,2026-07-20 16:14:32 +0100
21557814,035a,"Egg (Whole, Pasteurised, Liquid)",,"","","","",yes,-9854.56522,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.00323,0.00323,0.0,GBP,20000.0,0.00323,"","",2026-07-17 14:30:45 +0100,2026-07-20 16:14:32 +0100
21557850,047,Cream Cheese,,"","","","",yes,-10979.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,4000.0,0.0,"","",2026-07-17 14:30:46 +0100,2026-07-17 14:30:46 +0100
21557883,056,Smoked Salmon Trimmings,,"","","","",yes,-14979.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.00998,0.00998,0.0,GBP,0.0,0.00998,"","",2026-07-17 14:30:46 +0100,2026-08-11 12:31:03 +0100
21557859,050,Salmon Meat (Frozen),,"","","","",yes,-19975.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:46 +0100,2026-07-17 14:30:46 +0100
21557979,106,Onion Seeds,,"","","","",yes,4382.5,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,4500.0,0.0,"","",2026-07-17 14:30:47 +0100,2026-07-17 14:30:47 +0100
21558237,283,Dry Kelp,,"","","","",yes,-438.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558348,334,Parsnip (Fresh),,"","","","",yes,-750.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21557790,028,Cardamom Powder (Green),,"","","","",yes,2857.0,0.0,3500.0,g,kg,1000.0,In Stock,active,0.03868,0.03791,0.0,GBP,500.0,0.0,"","",2026-07-17 14:30:45 +0100,2026-08-11 12:31:26 +0100
21557820,037,Sugar (Light Brown),,"","","","",yes,29197.0,0.0,25000.0,g,kg,1000.0,In Stock,active,0.00057,0.00057,0.0,GBP,15000.0,0.0,S. Hukin,"",2026-07-17 14:30:45 +0100,2026-08-11 12:18:26 +0100
21557733,011,Onion (Fresh),,"","","","",yes,-21376.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.00052,0.00052,0.0,GBP,0.0,0.00052,"","",2026-07-17 14:30:45 +0100,2026-08-11 14:34:05 +0100
21558480,410,Almond Flakes,,"","","","",yes,-3581.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21557763,021,Egg White (Liquid),,"","","","",yes,5000.0,0.0,12000.0,g,kg,1000.0,In Stock,active,0.00289,0.00289,0.0,GBP,6000.0,0.00289,S.Hukins,"",2026-07-17 14:30:45 +0100,2026-08-05 12:50:33 +0100
21557781,025,Almond (Ground),,"","","","",yes,13817.6,0.0,10000.0,g,kg,1000.0,In Stock,active,0.00527,0.00527,0.0,GBP,6500.0,0.0,S.Hukins,"",2026-07-17 14:30:45 +0100,2026-08-11 14:32:17 +0100
21557967,103,Sugar Vanilla Blend,,"","","","",yes,32569.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,37000.0,0.0,"","",2026-07-17 14:30:47 +0100,2026-07-17 14:30:47 +0100
21558537,548,Chocolate Hazelnut Spread,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.00722,0.00722,0.0,GBP,0.0,0.00722,"","",2026-07-17 14:30:51 +0100,2026-08-11 15:02:21 +0100
21557742,013,Cinnamon (Ground),,"","","","",yes,7906.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.00582,0.00582,0.0,GBP,9000.0,0.00582,"","",2026-07-17 14:30:45 +0100,2026-08-11 15:00:42 +0100
21557952,095,Butter (Unsalted),,"","","","",yes,25191.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.00425,0.00425,0.0,GBP,37250.0,0.00425,"","",2026-07-17 14:30:46 +0100,2026-08-11 14:54:23 +0100
21558081,219,Dried Mushrooms,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.02998,0.02998,0.0,GBP,600.0,0.02998,"","",2026-07-17 14:30:47 +0100,2026-07-20 16:58:38 +0100
21558150,245,Pimento (Ground),,"","","","",yes,48.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.01695,0.01695,0.0,GBP,150.0,0.01695,"","",2026-07-17 14:30:48 +0100,2026-07-20 16:14:32 +0100
21558051,205,Bay Leaf Powder,,"","","","",yes,-6.2,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.05828,0.05828,0.0,GBP,30.0,0.05828,"","",2026-07-17 14:30:47 +0100,2026-07-20 16:14:32 +0100
21558549,553,Agar Agar,,"","","","",yes,1000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,1000.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558561,557,Blueberries (Fresh),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558519,537,Aluminium Foil Rounds (for goats cheese),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558477,409,Vegan Grilling Cheese,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558543,551,Cacao Powder,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:52 +0100
21558522,538,Alluminium Foil Rounds (for pies),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558525,539,"9"" Pizza Box (4 pies)",,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558534,547,Mild Curry Powder(Heera),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558540,549,Custard Powder (Cremyvit),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558528,540,Amazon Box (14 pies),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558531,543,Blackcurrant (Frozen),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558516,534,Freezer Bag (Large),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558498,521,Probe Wipes,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558513,533,Freezer Bag (Med),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558492,496,Cashew Nuts,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558489,413,Linseed (Brown),,"","","","",yes,20000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,20000.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558501,527,Yellow Net Caps,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558459,398,Bilberry Jam,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558450,395,Jalapeno Pepper (Sliced),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558474,408,Hot Chili Flakes,,"","","","",yes,500.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,500.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558453,396,Pickled Sweet Peppers,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558468,406,Black Salt (Kala Namak),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558405,354,Potato Starch,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558465,401,Raspberries (Frozen),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558438,366,Blueberry Crowns,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558441,368,Pearl Sugar,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558426,361,Bechamel,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558408,355,"Pollock (Raw, Frozen)",,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558447,394,Double Cream (Vegetarian),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558423,360,Dried Sweetened Blueberries,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558444,392,Bacon Lardons (Vegetarian),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558429,363,Grilling Cheese,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:51 +0100
21558396,351,Brown Rice Flour,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558375,345,Blue Tray Liners,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558435,365,Lingonberry Jam,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558378,346,Cloves ,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558417,358,Blueberry Jam,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558411,356,Plums,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
